#class tools::wcsv::ntuple
#title Let
#separator 44
#vector_separator 59
#column int i
#column int j
#column int k
#column double TotalLetD
#column double TotalLetT
#column int A
#column int Z
#column double IonLETD
#column double IonLETT
0,0,0,0,0,33,15,0,0
0,0,0,0,0,32,16,235.52,203.536
0,0,0,0,0,33,16,0,0
0,0,0,0,0,34,16,0,0
0,0,0,0,0,35,16,0,0
0,0,0,0,0,35,17,365.45,322.998
0,0,0,0,0,36,17,0,0
0,0,0,0,0,37,17,0,0
0,0,0,0,0,37,18,0,0
0,0,0,0,0,38,18,0,0
0,0,0,0,0,39,18,0,0
0,0,0,0,0,39,19,305.777,291.417
0,0,0,0,0,40,19,0,0
0,0,0,0,0,41,19,0,0
0,0,0,0,0,54,26,0,0
0,0,0,0,0,55,26,0,0
0,0,0,0,0,56,26,0,0
0,0,0,0,0,57,26,0,0
0,0,0,0,0,64,30,0,0
0,0,0,0,0,67,30,0,0
0,0,0,0,0,68,30,0,0
0,0,0,0,0,85,37,0,0
0,0,0,0,0,88,38,0,0
0,0,0,0,0,90,40,0,0
1,0,0,2.26223,0.928762,0,0,0.228504,0.19501
0,0,0,0,0,1,1,9.98112,3.75296
0,0,0,0,0,1,1,0.920663,0.914107
0,0,0,0,0,2,1,22.4781,14.4472
0,0,0,0,0,3,1,38.1347,30.5072
0,0,0,0,0,3,2,0,0
0,0,0,0,0,4,2,120.819,80.022
0,0,0,0,0,6,2,0,0
0,0,0,0,0,6,3,0,0
0,0,0,0,0,7,3,0,0
0,0,0,0,0,8,3,0,0
0,0,0,0,0,7,4,0,0
0,0,0,0,0,8,4,517.001,517.001
0,0,0,0,0,9,4,0,0
0,0,0,0,0,10,4,0,0
0,0,0,0,0,10,5,0,0
0,0,0,0,0,11,5,587.532,512.114
0,0,0,0,0,12,5,373.498,319.245
0,0,0,0,0,11,6,0,0
0,0,0,0,0,12,6,444.792,332.826
0,0,0,0,0,13,6,457.223,356.647
0,0,0,0,0,14,6,0,0
0,0,0,0,0,15,6,0,0
0,0,0,0,0,13,7,0,0
0,0,0,0,0,14,7,467.88,338.196
0,0,0,0,0,15,7,499.425,398.378
0,0,0,0,0,16,7,641.858,532.37
0,0,0,0,0,15,8,0,0
0,0,0,0,0,16,8,413.336,304.128
0,0,0,0,0,17,8,371.256,340.018
0,0,0,0,0,18,8,379.023,283.017
0,0,0,0,0,17,9,0,0
0,0,0,0,0,19,9,0,0
0,0,0,0,0,20,9,0,0
0,0,0,0,0,20,10,0,0
0,0,0,0,0,22,10,0,0
0,0,0,0,0,23,10,0,0
0,0,0,0,0,22,11,0,0
0,0,0,0,0,23,11,377.32,322.499
0,0,0,0,0,24,11,0,0
0,0,0,0,0,24,12,109.012,109.012
0,0,0,0,0,25,12,0,0
0,0,0,0,0,26,12,0,0
0,0,0,0,0,27,13,0,0
0,0,0,0,0,28,13,0,0
0,0,0,0,0,28,14,0,0
0,0,0,0,0,29,14,0,0
0,0,0,0,0,30,14,0,0
0,0,0,0,0,31,14,0,0
0,0,0,0,0,30,15,0,0
0,0,0,0,0,31,15,385.741,349.325
0,0,0,0,0,32,15,0,0
0,0,0,0,0,33,15,0,0
0,0,0,0,0,32,16,170.729,146.761
0,0,0,0,0,33,16,130.729,130.729
0,0,0,0,0,34,16,0,0
0,0,0,0,0,35,16,0,0
0,0,0,0,0,35,17,271.27,229.935
0,0,0,0,0,36,17,0,0
0,0,0,0,0,37,17,260.093,253.545
0,0,0,0,0,37,18,0,0
0,0,0,0,0,38,18,0,0
0,0,0,0,0,39,18,0,0
0,0,0,0,0,39,19,333.177,302.499
0,0,0,0,0,40,19,0,0
0,0,0,0,0,41,19,255.978,255.978
0,0,0,0,0,54,26,0,0
0,0,0,0,0,55,26,0,0
0,0,0,0,0,56,26,275.586,275.586
0,0,0,0,0,57,26,0,0
0,0,0,0,0,64,30,0,0
0,0,0,0,0,67,30,0,0
0,0,0,0,0,68,30,0,0
0,0,0,0,0,85,37,0,0
0,0,0,0,0,88,38,0,0
0,0,0,0,0,90,40,0,0
2,0,0,2.29468,0.939384,0,0,0.24169,0.19921
0,0,0,0,0,1,1,9.06512,3.38052
0,0,0,0,0,1,1,0.931405,0.923324
0,0,0,0,0,2,1,19.8411,12.9771
0,0,0,0,0,3,1,0,0
0,0,0,0,0,3,2,0,0
0,0,0,0,0,4,2,119.577,78.8272
0,0,0,0,0,6,2,0,0
0,0,0,0,0,6,3,0,0
0,0,0,0,0,7,3,298.833,271.158
0,0,0,0,0,8,3,0,0
0,0,0,0,0,7,4,0,0
0,0,0,0,0,8,4,0,0
0,0,0,0,0,9,4,430.389,389.387
0,0,0,0,0,10,4,0,0
0,0,0,0,0,10,5,0,0
0,0,0,0,0,11,5,522.198,443.066
0,0,0,0,0,12,5,0,0
0,0,0,0,0,11,6,0,0
0,0,0,0,0,12,6,439.935,330.932
0,0,0,0,0,13,6,554.816,418.667
0,0,0,0,0,14,6,0,0
0,0,0,0,0,15,6,0,0
0,0,0,0,0,13,7,0,0
0,0,0,0,0,14,7,454.615,333.412
0,0,0,0,0,15,7,677.028,545.805
0,0,0,0,0,16,7,0,0
0,0,0,0,0,15,8,0,0
0,0,0,0,0,16,8,413.606,304.854
0,0,0,0,0,17,8,626.173,443.613
0,0,0,0,0,18,8,342.7,290.256
0,0,0,0,0,17,9,0,0
0,0,0,0,0,19,9,0,0
0,0,0,0,0,20,9,0,0
0,0,0,0,0,20,10,0,0
0,0,0,0,0,22,10,0,0
0,0,0,0,0,23,10,0,0
0,0,0,0,0,22,11,0,0
0,0,0,0,0,23,11,716.47,446.122
0,0,0,0,0,24,11,0,0
0,0,0,0,0,24,12,398.99,374.211
0,0,0,0,0,25,12,0,0
0,0,0,0,0,26,12,0,0
0,0,0,0,0,27,13,0,0
0,0,0,0,0,28,13,0,0
0,0,0,0,0,28,14,0,0
0,0,0,0,0,29,14,0,0
0,0,0,0,0,30,14,0,0
0,0,0,0,0,31,14,0,0
0,0,0,0,0,30,15,0,0
0,0,0,0,0,31,15,440.382,374.037
0,0,0,0,0,32,15,0,0
0,0,0,0,0,33,15,0,0
0,0,0,0,0,32,16,237.979,193.51
0,0,0,0,0,33,16,0,0
0,0,0,0,0,34,16,149.602,143.727
0,0,0,0,0,35,16,0,0
0,0,0,0,0,35,17,316.198,297.548
0,0,0,0,0,36,17,7.36082,7.36082
0,0,0,0,0,37,17,150.123,150.123
0,0,0,0,0,37,18,0,0
0,0,0,0,0,38,18,0,0
0,0,0,0,0,39,18,0,0
0,0,0,0,0,39,19,268.983,246.311
0,0,0,0,0,40,19,0,0
0,0,0,0,0,41,19,486.872,430.791
0,0,0,0,0,54,26,0,0
0,0,0,0,0,55,26,0,0
0,0,0,0,0,56,26,250.519,250.519
0,0,0,0,0,57,26,0,0
0,0,0,0,0,64,30,0,0
0,0,0,0,0,67,30,0,0
0,0,0,0,0,68,30,0,0
0,0,0,0,0,85,37,0,0
0,0,0,0,0,88,38,0,0
0,0,0,0,0,90,40,0,0
3,0,0,2.31376,0.950004,0,0,0.242433,0.199993
0,0,0,0,0,1,1,8.54554,3.19458
0,0,0,0,0,1,1,0.942708,0.932842
0,0,0,0,0,2,1,23.5803,14.9306
0,0,0,0,0,3,1,31.757,24.6317
0,0,0,0,0,3,2,0,0
0,0,0,0,0,4,2,119.772,80.3279
0,0,0,0,0,6,2,0,0
0,0,0,0,0,6,3,342.061,317.858
0,0,0,0,0,7,3,358.777,312.792
0,0,0,0,0,8,3,0,0
0,0,0,0,0,7,4,0,0
0,0,0,0,0,8,4,0,0
0,0,0,0,0,9,4,217.982,205.295
0,0,0,0,0,10,4,0,0
0,0,0,0,0,10,5,0,0
0,0,0,0,0,11,5,396.079,328.405
0,0,0,0,0,12,5,0,0
0,0,0,0,0,11,6,0,0
0,0,0,0,0,12,6,442.32,332.53
0,0,0,0,0,13,6,555.269,436.139
0,0,0,0,0,14,6,0,0
0,0,0,0,0,15,6,0,0
0,0,0,0,0,13,7,177.579,177.579
0,0,0,0,0,14,7,493.148,340.724
0,0,0,0,0,15,7,762.366,628.503
0,0,0,0,0,16,7,652.579,513.918
0,0,0,0,0,15,8,0,0
0,0,0,0,0,16,8,401.197,300.007
0,0,0,0,0,17,8,370.232,314.995
0,0,0,0,0,18,8,383.43,286.941
0,0,0,0,0,17,9,0,0
0,0,0,0,0,19,9,0,0
0,0,0,0,0,20,9,0,0
0,0,0,0,0,20,10,0,0
0,0,0,0,0,22,10,0,0
0,0,0,0,0,23,10,0,0
0,0,0,0,0,22,11,0,0
0,0,0,0,0,23,11,540.56,354.811
0,0,0,0,0,24,11,0,0
0,0,0,0,0,24,12,205.308,205.308
0,0,0,0,0,25,12,0,0
0,0,0,0,0,26,12,132.916,132.916
0,0,0,0,0,27,13,0,0
0,0,0,0,0,28,13,0,0
0,0,0,0,0,28,14,0,0
0,0,0,0,0,29,14,0,0
0,0,0,0,0,30,14,0,0
0,0,0,0,0,31,14,0,0
0,0,0,0,0,30,15,0,0
0,0,0,0,0,31,15,387.535,347.134
0,0,0,0,0,32,15,0,0
0,0,0,0,0,33,15,0,0
0,0,0,0,0,32,16,198.245,182.333
0,0,0,0,0,33,16,0,0
0,0,0,0,0,34,16,47.8165,47.8165
0,0,0,0,0,35,16,0,0
0,0,0,0,0,35,17,249.37,238.474
0,0,0,0,0,36,17,0,0
0,0,0,0,0,37,17,286.417,272.854
0,0,0,0,0,37,18,0,0
0,0,0,0,0,38,18,0,0
0,0,0,0,0,39,18,0,0
0,0,0,0,0,39,19,761.765,472.118
0,0,0,0,0,40,19,0,0
0,0,0,0,0,41,19,0,0
0,0,0,0,0,54,26,0,0
0,0,0,0,0,55,26,0,0
0,0,0,0,0,56,26,0,0
0,0,0,0,0,57,26,0,0
0,0,0,0,0,64,30,0,0
0,0,0,0,0,67,30,0,0
0,0,0,0,0,68,30,0,0
0,0,0,0,0,85,37,0,0
0,0,0,0,0,88,38,0,0
0,0,0,0,0,90,40,0,0
4,0,0,2.31968,0.960603,0,0,0.22962,0.197162
0,0,0,0,0,1,1,8.32421,3.09601
0,0,0,0,0,1,1,0.953978,0.942636
0,0,0,0,0,2,1,23.713,14.6226
0,0,0,0,0,3,1,48.2805,43.0768
0,0,0,0,0,3,2,0,0
0,0,0,0,0,4,2,120.34,79.9237
0,0,0,0,0,6,2,0,0
0,0,0,0,0,6,3,0,0
0,0,0,0,0,7,3,377.275,335.283
0,0,0,0,0,8,3,0,0
0,0,0,0,0,7,4,0,0
0,0,0,0,0,8,4,510.818,510.818
0,0,0,0,0,9,4,177.784,160.351
0,0,0,0,0,10,4,0,0
0,0,0,0,0,10,5,0,0
0,0,0,0,0,11,5,287.287,252.583
0,0,0,0,0,12,5,0,0
0,0,0,0,0,11,6,0,0
0,0,0,0,0,12,6,428.906,325.954
0,0,0,0,0,13,6,501.115,384.386
0,0,0,0,0,14,6,704.269,609.658
0,0,0,0,0,15,6,0,0
0,0,0,0,0,13,7,0,0
0,0,0,0,0,14,7,488.992,353.021
0,0,0,0,0,15,7,685.876,555.829
0,0,0,0,0,16,7,0,0
0,0,0,0,0,15,8,0,0
0,0,0,0,0,16,8,414.42,306.898
0,0,0,0,0,17,8,140.596,135.837
0,0,0,0,0,18,8,613.894,424.397
0,0,0,0,0,17,9,0,0
0,0,0,0,0,19,9,0,0
0,0,0,0,0,20,9,0,0
0,0,0,0,0,20,10,0,0
0,0,0,0,0,22,10,0,0
0,0,0,0,0,23,10,0,0
0,0,0,0,0,22,11,0,0
0,0,0,0,0,23,11,349.252,319.577
0,0,0,0,0,24,11,0,0
0,0,0,0,0,24,12,287.386,287.386
0,0,0,0,0,25,12,0,0
0,0,0,0,0,26,12,0,0
0,0,0,0,0,27,13,0,0
0,0,0,0,0,28,13,0,0
0,0,0,0,0,28,14,0,0
0,0,0,0,0,29,14,358.056,358.056
0,0,0,0,0,30,14,0,0
0,0,0,0,0,31,14,0,0
0,0,0,0,0,30,15,0,0
0,0,0,0,0,31,15,331.519,287.588
0,0,0,0,0,32,15,0,0
0,0,0,0,0,33,15,0,0
0,0,0,0,0,32,16,324.958,217.121
0,0,0,0,0,33,16,0,0
0,0,0,0,0,34,16,77.3016,77.3016
0,0,0,0,0,35,16,0,0
0,0,0,0,0,35,17,293.845,268.286
0,0,0,0,0,36,17,16.9006,16.9006
0,0,0,0,0,37,17,258.649,258.189
0,0,0,0,0,37,18,0,0
0,0,0,0,0,38,18,0,0
0,0,0,0,0,39,18,0,0
0,0,0,0,0,39,19,362.947,310.639
0,0,0,0,0,40,19,0,0
0,0,0,0,0,41,19,0,0
0,0,0,0,0,54,26,0,0
0,0,0,0,0,55,26,0,0
0,0,0,0,0,56,26,0,0
0,0,0,0,0,57,26,0,0
0,0,0,0,0,64,30,0,0
0,0,0,0,0,67,30,0,0
0,0,0,0,0,68,30,0,0
0,0,0,0,0,85,37,0,0
0,0,0,0,0,88,38,0,0
0,0,0,0,0,90,40,0,0
5,0,0,2.31658,0.971289,0,0,0.238118,0.198209
0,0,0,0,0,1,1,7.93759,2.99741
0,0,0,0,0,1,1,0.963917,0.952672
0,0,0,0,0,2,1,18.3126,10.4039
0,0,0,0,0,3,1,43.6969,36.4701
0,0,0,0,0,3,2,0,0
0,0,0,0,0,4,2,120.561,80.5666
0,0,0,0,0,6,2,0,0
0,0,0,0,0,6,3,0,0
0,0,0,0,0,7,3,0,0
0,0,0,0,0,8,3,0,0
0,0,0,0,0,7,4,0,0
0,0,0,0,0,8,4,0,0
0,0,0,0,0,9,4,339.588,265.927
0,0,0,0,0,10,4,0,0
0,0,0,0,0,10,5,0,0
0,0,0,0,0,11,5,297.267,264.149
0,0,0,0,0,12,5,0,0
0,0,0,0,0,11,6,0,0
0,0,0,0,0,12,6,424.64,319.71
0,0,0,0,0,13,6,553.63,413.871
0,0,0,0,0,14,6,84.9153,84.9153
0,0,0,0,0,15,6,0,0
0,0,0,0,0,13,7,0,0
0,0,0,0,0,14,7,474.951,348.38
0,0,0,0,0,15,7,771.183,610.66
0,0,0,0,0,16,7,0,0
0,0,0,0,0,15,8,0,0
0,0,0,0,0,16,8,414.308,303.6
0,0,0,0,0,17,8,241.196,207.37
0,0,0,0,0,18,8,267.836,232.2
0,0,0,0,0,17,9,0,0
0,0,0,0,0,19,9,0,0
0,0,0,0,0,20,9,0,0
0,0,0,0,0,20,10,0,0
0,0,0,0,0,22,10,0,0
0,0,0,0,0,23,10,0,0
0,0,0,0,0,22,11,0,0
0,0,0,0,0,23,11,457.484,304.677
0,0,0,0,0,24,11,0,0
0,0,0,0,0,24,12,411.266,331.4
0,0,0,0,0,25,12,332.981,303.005
0,0,0,0,0,26,12,0,0
0,0,0,0,0,27,13,0,0
0,0,0,0,0,28,13,0,0
0,0,0,0,0,28,14,0,0
0,0,0,0,0,29,14,0,0
0,0,0,0,0,30,14,0,0
0,0,0,0,0,31,14,0,0
0,0,0,0,0,30,15,0,0
0,0,0,0,0,31,15,372.361,320.19
0,0,0,0,0,32,15,0,0
0,0,0,0,0,33,15,0,0
0,0,0,0,0,32,16,187.759,172.738
0,0,0,0,0,33,16,0,0
0,0,0,0,0,34,16,213.271,213.271
0,0,0,0,0,35,16,0,0
0,0,0,0,0,35,17,348.534,338.782
0,0,0,0,0,36,17,0,0
0,0,0,0,0,37,17,0,0
0,0,0,0,0,37,18,0,0
0,0,0,0,0,38,18,0,0
0,0,0,0,0,39,18,0,0
0,0,0,0,0,39,19,298.765,274.883
0,0,0,0,0,40,19,0,0
0,0,0,0,0,41,19,0,0
0,0,0,0,0,54,26,0,0
0,0,0,0,0,55,26,0,0
0,0,0,0,0,56,26,142.738,142.738
0,0,0,0,0,57,26,0,0
0,0,0,0,0,64,30,0,0
0,0,0,0,0,67,30,0,0
0,0,0,0,0,68,30,0,0
0,0,0,0,0,85,37,0,0
0,0,0,0,0,88,38,0,0
0,0,0,0,0,90,40,0,0
6,0,0,2.30527,0.982339,0,0,0.245824,0.199291
0,0,0,0,0,1,1,7.81865,2.97237
0,0,0,0,0,1,1,0.975428,0.963157
0,0,0,0,0,2,1,16.6268,9.16585
0,0,0,0,0,3,1,46.629,39.6967
0,0,0,0,0,3,2,0,0
0,0,0,0,0,4,2,123.056,83.4213
0,0,0,0,0,6,2,0,0
0,0,0,0,0,6,3,0,0
0,0,0,0,0,7,3,0,0
0,0,0,0,0,8,3,0,0
0,0,0,0,0,7,4,0,0
0,0,0,0,0,8,4,0,0
0,0,0,0,0,9,4,382.742,311.875
0,0,0,0,0,10,4,0,0
0,0,0,0,0,10,5,607.732,548.667
0,0,0,0,0,11,5,440.083,355.16
0,0,0,0,0,12,5,0,0
0,0,0,0,0,11,6,711.398,630.109
0,0,0,0,0,12,6,425.371,321.279
0,0,0,0,0,13,6,509.347,391.147
0,0,0,0,0,14,6,84.9564,84.9564
0,0,0,0,0,15,6,0,0
0,0,0,0,0,13,7,0,0
0,0,0,0,0,14,7,406.099,311.665
0,0,0,0,0,15,7,601.476,491.51
0,0,0,0,0,16,7,0,0
0,0,0,0,0,15,8,0,0
0,0,0,0,0,16,8,418.252,305.721
0,0,0,0,0,17,8,232.208,232.208
0,0,0,0,0,18,8,346.442,249.352
0,0,0,0,0,17,9,0,0
0,0,0,0,0,19,9,0,0
0,0,0,0,0,20,9,0,0
0,0,0,0,0,20,10,0,0
0,0,0,0,0,22,10,0,0
0,0,0,0,0,23,10,0,0
0,0,0,0,0,22,11,0,0
0,0,0,0,0,23,11,633.045,422.529
0,0,0,0,0,24,11,0,0
0,0,0,0,0,24,12,311.125,295.883
0,0,0,0,0,25,12,75.5128,75.5128
0,0,0,0,0,26,12,0,0
0,0,0,0,0,27,13,0,0
0,0,0,0,0,28,13,0,0
0,0,0,0,0,28,14,0,0
0,0,0,0,0,29,14,0,0
0,0,0,0,0,30,14,0,0
0,0,0,0,0,31,14,0,0
0,0,0,0,0,30,15,0,0
0,0,0,0,0,31,15,410.005,366.344
0,0,0,0,0,32,15,0,0
0,0,0,0,0,33,15,0,0
0,0,0,0,0,32,16,240.675,205.099
0,0,0,0,0,33,16,0,0
0,0,0,0,0,34,16,46.8885,46.8885
0,0,0,0,0,35,16,0,0
0,0,0,0,0,35,17,550.461,473.441
0,0,0,0,0,36,17,0,0
0,0,0,0,0,37,17,301.346,290.24
0,0,0,0,0,37,18,0,0
0,0,0,0,0,38,18,0,0
0,0,0,0,0,39,18,0,0
0,0,0,0,0,39,19,300.988,279.076
0,0,0,0,0,40,19,0,0
0,0,0,0,0,41,19,0,0
0,0,0,0,0,54,26,0,0
0,0,0,0,0,55,26,0,0
0,0,0,0,0,56,26,0,0
0,0,0,0,0,57,26,0,0
0,0,0,0,0,64,30,0,0
0,0,0,0,0,67,30,0,0
0,0,0,0,0,68,30,0,0
0,0,0,0,0,85,37,0,0
0,0,0,0,0,88,38,0,0
0,0,0,0,0,90,40,0,0
7,0,0,2.32298,0.993676,0,0,0.227303,0.196254
0,0,0,0,0,1,1,7.60035,2.90812
0,0,0,0,0,1,1,0.988109,0.974112
0,0,0,0,0,2,1,17.9112,11.4593
0,0,0,0,0,3,1,55.3212,47.5364
0,0,0,0,0,3,2,0,0
0,0,0,0,0,4,2,123.162,84.5157
0,0,0,0,0,6,2,0,0
0,0,0,0,0,6,3,318.889,291.634
0,0,0,0,0,7,3,0,0
0,0,0,0,0,8,3,0,0
0,0,0,0,0,7,4,0,0
0,0,0,0,0,8,4,516.958,516.958
0,0,0,0,0,9,4,432.205,369.045
0,0,0,0,0,10,4,0,0
0,0,0,0,0,10,5,608.064,557.058
0,0,0,0,0,11,5,545.828,469.054
0,0,0,0,0,12,5,0,0
0,0,0,0,0,11,6,0,0
0,0,0,0,0,12,6,437.081,327.735
0,0,0,0,0,13,6,476.733,374.19
0,0,0,0,0,14,6,466.614,356.086
0,0,0,0,0,15,6,0,0
0,0,0,0,0,13,7,0,0
0,0,0,0,0,14,7,460.571,330.078
0,0,0,0,0,15,7,588.773,479.106
0,0,0,0,0,16,7,0,0
0,0,0,0,0,15,8,0,0
0,0,0,0,0,16,8,414.578,306.451
0,0,0,0,0,17,8,334.955,257.263
0,0,0,0,0,18,8,249.737,202.407
0,0,0,0,0,17,9,0,0
0,0,0,0,0,19,9,0,0
0,0,0,0,0,20,9,0,0
0,0,0,0,0,20,10,0,0
0,0,0,0,0,22,10,0,0
0,0,0,0,0,23,10,0,0
0,0,0,0,0,22,11,0,0
0,0,0,0,0,23,11,475.326,398.802
0,0,0,0,0,24,11,0,0
0,0,0,0,0,24,12,0,0
0,0,0,0,0,25,12,0,0
0,0,0,0,0,26,12,0,0
0,0,0,0,0,27,13,0,0
0,0,0,0,0,28,13,0,0
0,0,0,0,0,28,14,0,0
0,0,0,0,0,29,14,0,0
0,0,0,0,0,30,14,0,0
0,0,0,0,0,31,14,0,0
0,0,0,0,0,30,15,0,0
0,0,0,0,0,31,15,382.106,332.614
0,0,0,0,0,32,15,0,0
0,0,0,0,0,33,15,0,0
0,0,0,0,0,32,16,244.031,188.498
0,0,0,0,0,33,16,0,0
0,0,0,0,0,34,16,119.999,119.999
0,0,0,0,0,35,16,0,0
0,0,0,0,0,35,17,290.411,253.107
0,0,0,0,0,36,17,0,0
0,0,0,0,0,37,17,303.418,284.011
0,0,0,0,0,37,18,0,0
0,0,0,0,0,38,18,0,0
0,0,0,0,0,39,18,0,0
0,0,0,0,0,39,19,274.804,246.469
0,0,0,0,0,40,19,0,0
0,0,0,0,0,41,19,0,0
0,0,0,0,0,54,26,0,0
0,0,0,0,0,55,26,0,0
0,0,0,0,0,56,26,184.102,183.894
0,0,0,0,0,57,26,0,0
0,0,0,0,0,64,30,0,0
0,0,0,0,0,67,30,0,0
0,0,0,0,0,68,30,0,0
0,0,0,0,0,85,37,0,0
0,0,0,0,0,88,38,0,0
0,0,0,0,0,90,40,0,0
8,0,0,2.32033,1.00543,0,0,0.22972,0.195566
0,0,0,0,0,1,1,7.43963,2.88289
0,0,0,0,0,1,1,0.999942,0.985368
0,0,0,0,0,2,1,24.5836,13.3074
0,0,0,0,0,3,1,0,0
0,0,0,0,0,3,2,0,0
0,0,0,0,0,4,2,124.532,84.7616
0,0,0,0,0,6,2,0,0
0,0,0,0,0,6,3,0,0
0,0,0,0,0,7,3,0,0
0,0,0,0,0,8,3,0,0
0,0,0,0,0,7,4,0,0
0,0,0,0,0,8,4,276.856,252.065
0,0,0,0,0,9,4,241.742,216.273
0,0,0,0,0,10,4,0,0
0,0,0,0,0,10,5,434.755,362.677
0,0,0,0,0,11,5,447.142,388.391
0,0,0,0,0,12,5,0,0
0,0,0,0,0,11,6,0,0
0,0,0,0,0,12,6,437.602,329.486
0,0,0,0,0,13,6,503.94,388.521
0,0,0,0,0,14,6,185.107,185.107
0,0,0,0,0,15,6,635.308,543.576
0,0,0,0,0,13,7,0,0
0,0,0,0,0,14,7,490.383,354.973
0,0,0,0,0,15,7,515.235,420.127
0,0,0,0,0,16,7,0,0
0,0,0,0,0,15,8,0,0
0,0,0,0,0,16,8,413.928,305.136
0,0,0,0,0,17,8,280.278,250.767
0,0,0,0,0,18,8,292.288,253.003
0,0,0,0,0,17,9,0,0
0,0,0,0,0,19,9,0,0
0,0,0,0,0,20,9,0,0
0,0,0,0,0,20,10,0,0
0,0,0,0,0,22,10,0,0
0,0,0,0,0,23,10,0,0
0,0,0,0,0,22,11,0,0
0,0,0,0,0,23,11,500.973,353.554
0,0,0,0,0,24,11,0,0
0,0,0,0,0,24,12,581.708,581.708
0,0,0,0,0,25,12,0,0
0,0,0,0,0,26,12,0,0
0,0,0,0,0,27,13,0,0
0,0,0,0,0,28,13,0,0
0,0,0,0,0,28,14,0,0
0,0,0,0,0,29,14,0,0
0,0,0,0,0,30,14,0,0
0,0,0,0,0,31,14,0,0
0,0,0,0,0,30,15,0,0
0,0,0,0,0,31,15,355.197,313.445
0,0,0,0,0,32,15,0,0
0,0,0,0,0,33,15,0,0
0,0,0,0,0,32,16,214.975,179.919
0,0,0,0,0,33,16,0,0
0,0,0,0,0,34,16,0,0
0,0,0,0,0,35,16,0,0
0,0,0,0,0,35,17,314.142,292.334
0,0,0,0,0,36,17,0,0
0,0,0,0,0,37,17,0,0
0,0,0,0,0,37,18,0,0
0,0,0,0,0,38,18,0,0
0,0,0,0,0,39,18,0,0
0,0,0,0,0,39,19,287.375,267.823
0,0,0,0,0,40,19,0,0
0,0,0,0,0,41,19,342.801,328.975
0,0,0,0,0,54,26,0,0
0,0,0,0,0,55,26,0,0
0,0,0,0,0,56,26,175.781,175.781
0,0,0,0,0,57,26,0,0
0,0,0,0,0,64,30,0,0
0,0,0,0,0,67,30,0,0
0,0,0,0,0,68,30,0,0
0,0,0,0,0,85,37,0,0
0,0,0,0,0,88,38,0,0
0,0,0,0,0,90,40,0,0
9,0,0,2.30771,1.01798,0,0,0.230708,0.194945
0,0,0,0,0,1,1,7.26849,2.86348
0,0,0,0,0,1,1,1.01272,0.997134
0,0,0,0,0,2,1,15.6143,10.1354
0,0,0,0,0,3,1,0,0
0,0,0,0,0,3,2,0,0
0,0,0,0,0,4,2,122.601,83.8487
0,0,0,0,0,6,2,0,0
0,0,0,0,0,6,3,234.852,200.452
0,0,0,0,0,7,3,301.308,257.511
0,0,0,0,0,8,3,0,0
0,0,0,0,0,7,4,0,0
0,0,0,0,0,8,4,0,0
0,0,0,0,0,9,4,427.526,378.534
0,0,0,0,0,10,4,0,0
0,0,0,0,0,10,5,0,0
0,0,0,0,0,11,5,481.252,394.752
0,0,0,0,0,12,5,280.018,249.511
